id,idiom_src,meaning_src,idiom_tgt,meaning_tgt,confidence,verified,lang_pair
324,আকাশ থেকে কথা বলা,অহঙ্কারী হওয়া; বড়বড় কথা বলা,कान में कहना,To speak secretly.,HIGH,False,bn-hi
325,আকাশ থেকে পড়া,অপ্রত্যাশিত ঘটনায় বা অজানা বিষয় হঠাৎ জানতে পেরে অত্যন্ত বিস্মিত হওয়া,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
329,আকাশপাতাল,সর্বত্র; স্বর্গ থেকে নরক,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
330,আকাশপাতাল এক করা,অসম্ভবকে সম্ভব করা,नाक ऊँची करना,To make proud.,HIGH,False,bn-hi
332,আকাশপাতাল চিন্তা,উদ্দেশ্যহীন নানাপ্রকার দুশ্চিন্তা/দুর্ভাবনা; যে চিন্তা বা ভাবনার অবধি নেই,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
338,আকাশবিহারী,কল্পনাপ্রবণ; কল্পনার জগতে বাস করে এমন,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
339,আকাশবুড়ির সূতা,বুড়ি কার্পাসের ফল ফেটে গিয়ে শূন্যে বায়ুভরে ভাসতে ভাসতে বিভিন্ন অংশ মিলিত হলে সূক্ষ্ম মাকড়সার জালের মত দেখতে হয়,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
341,মাথায় আকাশ ভেঙ্গে পড়া,আকস্মিক বিপদে ভাবনাচিন্তায় দিশাহারা হওয়া,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
344,আকাশ হাতে পাওয়া,"দুরাশা পূর্ণ হওয়া, বিনাপ্রচেষ্টায় দুর্লভবস্তু হাতে পাওয়া বা পাওয়ার আশ্বাস পাওয়া",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
346,আকাশে তোলা,প্রাপ্যের অতিরিক্ত প্রশংসা করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
350,আকাশের চাঁদ পাড়া,অসম্ভবকে সম্ভব করা,नाक ऊँची करना,To make proud.,HIGH,False,bn-hi
351,আকাশের চাঁদ হাতে পাওয়া,আশাতীত বা দুর্লভ বস্তুপ্রাপ্তি,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
352,আকাশের তারা গোনা,অকাজে অলসভাবে সময় কাটানো,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
353,আকুলি-বিকুলি করা,অতিশয় ব্যাকুল হওয়া; উৎকণ্ঠিত হওয়া; ব্যস্তসমস্ত হয়ে পড়া,आग बबूला होना,To become extremely angry.,HIGH,False,bn-hi
354,আক্কেলগুড়ুম,আকস্মিক ভয়ে বুদ্ধিলোপ; হতবুদ্ধি; হতভম্ব অবস্থা,रातों-रात बदल जाना,Sudden change.,HIGH,False,bn-hi
358,আক্কেল হওয়া,বিপদে পরে শিক্ষা নেওয়া; শাস্তি পাওয়া,कलेजा ठंडा होना,To feel satisfied after revenge.,HIGH,False,bn-hi
359,আখের গুছানো,ভবিষ্যৎ গুছানো; স্বার্থ হাসিল করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
364,আগড়বাগড় খেয়ে পেট ভরানো,অসার খাদ্য খেয়ে উদরপূর্তি করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
365,আগাগোড়া,শুরু থেকে শেষপর্যন্ত,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
366,আগাপাস্তালা,আপাদমস্তক; উপর থেকে নীচ পর্যন্ত; সর্বাঙ্গ,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
368,আগুন দেওয়া,উত্তেজিত করা; ঝগড়া সৃষ্টি করা,आसमान सिर पर उठाना,To create a lot of noise or chaos.,HIGH,False,bn-hi
369,আগুন নিয়ে খেলা করা,অনিষ্টকর জিনিসে হাত দেওয়া; বিপজ্জনক বিষয় নিয়ে ছিনিমিনি খেলা; বিপদের ঝুঁকি নিয়ে কাজ করা,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
372,আগুন-লাগা সংসার,নষ্ট হচ্ছে এমন সংসার,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
373,আগুন লাগানো,উত্তেজিত করা; ঝগড়া সৃষ্টি করা; রাগিয়ে দেওয়া,कान भरना,To instigate someone.,HIGH,False,bn-hi
374,আগুন হওয়া,অতি ক্রুদ্ধ হওয়া; প্রচণ্ড রেগে যাওয়া,आग बबूला होना,To become extremely angry.,HIGH,False,bn-hi
380,আগেভাগে,আগের থেকে; পূর্বেই; সবার আগে; সর্বাগ্রে,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
